state_id,hmm_confidence,atr_normalized,target_long_win,target_short_win
0,0.9953409942745728,0.0009945272368612232,1,0
0,0.9878680162845205,0.0009008597429511262,1,0
2,0.9946299658471464,0.0007572854964157073,1,0
2,0.9997880628189469,0.0006984165146466659,1,0
2,0.9999346266254923,0.0007071891311706712,1,0
2,0.9998895362002737,0.0006985266035965394,1,0
2,0.9998853345349151,0.0007069501527564084,1,0
2,0.9999355680532935,0.0006817733408715557,1,0
2,0.9999132306095916,0.0006820135995232951,1,0
2,0.9999341009775154,0.0006482668154215884,1,0
2,0.9999986844149603,0.0007149015576165548,1,0
2,0.9999990741366412,0.0007150719714893745,1,0
2,0.9999947854830212,0.0007405831088571395,1,0
2,0.9999818114955573,0.0007498001988627789,1,0
2,0.9999871386443723,0.0007831465982070991,1,0
2,0.9999071634151151,0.0007666007735687583,1,0
2,0.9999187055085895,0.0007666181366067341,1,0
2,0.9999479153879594,0.0007497178837610677,1,0
2,0.9999512741863104,0.0007586560896585598,1,0
2,0.9999652569418819,0.0007336266427989662,1,0
2,0.9999978413612205,0.0007920473983105426,1,0
2,0.9999329786310578,0.0007758440105645741,1,0
2,0.999944436777067,0.0007848894686677912,1,0
2,0.9998845549439176,0.0008020241239498611,1,0
2,0.9999731239005172,0.0007511434137543853,1,0
2,0.9999757631011987,0.0007171129477278396,1,0
2,0.9999965216599335,0.0007755956845456533,1,0
2,0.9999904593114859,0.0007927294651003529,1,0
2,0.9999961559898324,0.0008096242002170632,1,0
2,0.9999530693584047,0.0008354118578808782,1,0
2,0.9999854623503673,0.0008781581337770597,1,0
2,0.9999960615728263,0.0009285700156595108,1,0
2,0.9999988627493722,0.0009535921314076609,1,0
2,0.999995065357677,0.0010626004698470561,0,0
2,0.9999978050060678,0.0010625515364421794,0,0
2,0.9999986351031331,0.0011490953216917977,0,0
2,0.9999984653671115,0.0012361671835352409,0,0
2,0.9999979937521973,0.001269566648045822,0,1
2,0.9999937544629977,0.00128657772895952,0,1
2,0.9999859076726162,0.0012869747155184637,0,1
2,0.9999629371106448,0.0011869826347048118,0,1
2,0.9999599280970852,0.0011368169636591964,0,1
2,0.9999618117160517,0.0010947012320176583,0,1
2,0.9998170488244744,0.0011219882360444578,0,1
0,0.9777536026728596,0.0010886120900021753,0,0
0,0.9530879794043549,0.0010887094848305683,0,1
0,0.988344679641847,0.0010543863198254966,0,1
0,0.9968039408173285,0.000961567711097609,0,0
0,0.998912429236604,0.0009106004740580908,0,0
2,0.9909929999566771,0.0008168576697154356,1,0
2,0.9999598489669443,0.000749198411766307,1,0
2,0.9999487574046726,0.000732031592373418,1,0
2,0.9999944790358833,0.000748773869476609,1,0
2,0.9999628692257502,0.000756980100741007,0,0
2,0.999859317092716,0.0007571247748232365,1,0
2,0.9999426362838616,0.0007915781581549376,1,0
2,0.9999990378032717,0.0008603157074844998,1,0
2,0.9999992073611297,0.0009018729404108412,0,1
2,0.9999990380579299,0.0009946465494585146,0,1
2,0.9999996109064189,0.0010373506679043768,0,1
2,0.9999984194067778,0.001098524299710972,0,1
2,0.9999694841398675,0.0011239464115905598,0,1
2,0.9999438072481898,0.0011157441890127817,0,1
2,0.9999986584516495,0.001165852557810331,0,1
2,0.9999684942055932,0.0011408036676315528,0,1
2,0.9999478579800076,0.0011067126585197933,0,1
2,0.9999978087304405,0.0011153185538287827,0,1
2,0.9945244396327352,0.0010813293665710778,0,1
0,0.7842248081951403,0.0011229089203936725,0,1
0,0.9975442278761062,0.0011143299414621709,0,1
0,0.6345075705300177,0.0011049800778156597,0,1
0,0.992714754836543,0.001036830345528253,0,1
0,0.9947302208921797,0.0009432110180119714,0,1
